ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12803189,07/23/2022 12:00:00 PM,THEFT,OVER $500,RESIDENCE,False,False,2522,25.0,36.0,41.917991147,-87.737588902
12801536,07/27/2022 07:00:00 PM,ASSAULT,SIMPLE,RESTAURANT,False,False,1632,16.0,38.0,41.947702172,-87.807089728
12795133,07/28/2022 02:05:00 PM,THEFT,RETAIL THEFT,DRUG STORE,False,False,433,4.0,10.0,41.680481664,-87.540099953
12802052,07/29/2022 12:31:00 PM,THEFT,OVER $500,APARTMENT,False,False,2433,24.0,48.0,41.991560549,-87.655432099
12815375,08/01/2022 03:15:00 PM,THEFT,OVER $500,RESIDENCE,False,False,1034,10.0,12.0,,
12828387,08/01/2022 12:25:00 AM,THEFT,$500 AND UNDER,APARTMENT,False,False,825,8.0,16.0,41.784654487,-87.689068516
12814961,08/05/2022 10:00:00 AM,THEFT,OVER $500,STREET,False,False,914,9.0,11.0,41.840647863,-87.635375307
12794339,08/07/2022 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1434,14.0,2.0,41.910423808,-87.68076999
12815371,08/09/2022 01:14:00 AM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1221,12.0,26.0,,
12790380,08/09/2022 04:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2524,25.0,31.0,41.93020206,-87.726931811
12789052,08/09/2022 04:07:00 PM,ROBBERY,VEHICULAR HIJACKING,STREET,True,False,2013,20.0,48.0,41.990846423,-87.666096144
12788765,08/09/2022 04:14:00 PM,ASSAULT,SIMPLE,STREET,False,False,735,7.0,17.0,41.759030974,-87.66363196
12788778,08/09/2022 09:00:00 AM,THEFT,FROM BUILDING,LIBRARY,False,False,1021,10.0,24.0,41.864525633,-87.709784193
12790581,08/10/2022 04:00:00 PM,THEFT,OVER $500,STREET,False,False,825,8.0,16.0,41.780330681,-87.684891779
12791059,08/10/2022 05:22:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,False,2022,20.0,48.0,41.986032951,-87.658091212
12790334,08/10/2022 09:00:00 PM,THEFT,OVER $500,STREET,False,False,424,4.0,10.0,41.73468137,-87.544401489
12789985,08/10/2022 09:10:00 AM,THEFT,$500 AND UNDER,SIDEWALK,False,False,1924,19.0,44.0,41.94631018,-87.654297987
12818261,08/10/2022 09:35:00 PM,THEFT,PURSE-SNATCHING,ALLEY,False,False,1011,10.0,24.0,41.863777237,-87.7263227
12790101,08/10/2022 10:00:00 PM,ASSAULT,SIMPLE,APARTMENT,False,False,414,4.0,7.0,41.751708729,-87.568189818
12790214,08/10/2022 10:55:00 PM,ROBBERY,ARMED - HANDGUN,STREET,False,False,1215,12.0,27.0,41.888822354,-87.670434861
12789939,08/10/2022 12:00:00 AM,BATTERY,SIMPLE,STREET,False,False,414,4.0,8.0,41.754620386,-87.576053139
12790864,08/11/2022 03:15:00 PM,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2013,20.0,48.0,41.984812816,-87.662010249
12790997,08/11/2022 06:00:00 PM,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,733,7.0,17.0,41.76079497,-87.65279005
12790652,08/11/2022 10:00:00 AM,THEFT,OVER $500,STREET,False,True,634,6.0,9.0,41.722303228,-87.623745129
12791248,08/11/2022 11:36:00 PM,BATTERY,SIMPLE,APARTMENT,False,False,822,8.0,23.0,41.784966263,-87.705730359
12792926,08/12/2022 05:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2423,24.0,49.0,42.015393931,-87.668117448
12792031,08/12/2022 06:20:00 PM,ASSAULT,SIMPLE,SIDEWALK,False,False,2533,25.0,37.0,41.912603364,-87.745945827
12794570,08/12/2022 07:15:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,215,2.0,3.0,41.814016416,-87.621339769
12793692,08/12/2022 11:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,833,8.0,13.0,41.766875699,-87.718901363
12792754,08/13/2022 01:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,215,2.0,3.0,41.810720178,-87.618188676
12792891,08/13/2022 02:00:00 PM,THEFT,OVER $500,STREET,False,False,2433,24.0,48.0,41.993613762,-87.656922219
12793013,08/13/2022 06:15:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,834,8.0,18.0,41.746817035,-87.74127748
12793378,08/13/2022 10:45:00 PM,ASSAULT,SIMPLE,STREET,False,True,524,5.0,34.0,41.678976937,-87.645603032
12796022,08/14/2022 01:30:00 AM,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,1235,12.0,25.0,41.857971446,-87.65538016
12793767,08/14/2022 01:45:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2422,24.0,49.0,42.019399237,-87.675049485
12794155,08/14/2022 04:57:00 PM,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,2522,25.0,36.0,41.922325648,-87.75285662
12821561,08/14/2022 09:00:00 AM,THEFT,OVER $500,APARTMENT,False,False,1424,14.0,1.0,41.909886237,-87.677450678
12794517,08/14/2022 10:00:00 PM,THEFT,OVER $500,STREET,False,False,1231,12.0,28.0,41.871654302,-87.664745051
12843653,08/14/2022 11:00:00 PM,THEFT,OVER $500,STREET,False,False,1424,14.0,1.0,,
12793487,08/14/2022 12:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,614,6.0,21.0,41.739397628,-87.665891529
12794776,08/15/2022 01:30:00 PM,THEFT,$500 AND UNDER,STREET,False,False,513,5.0,9.0,41.698952603,-87.622101432
12796817,08/15/2022 03:00:00 PM,THEFT,OVER $500,RESIDENCE,False,False,421,4.0,7.0,41.758252785,-87.565147001
12795034,08/15/2022 05:20:00 PM,THEFT,POCKET-PICKING,CTA BUS,False,False,1915,19.0,46.0,41.960343749,-87.654707869
12795548,08/15/2022 09:00:00 AM,ASSAULT,SIMPLE,STREET,False,True,624,6.0,8.0,41.750608654,-87.601529598
12796135,08/15/2022 09:14:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,815,8.0,14.0,41.805347066,-87.725961264
12795474,08/15/2022 10:00:00 PM,THEFT,OVER $500,STREET,False,False,314,3.0,5.0,41.783471704,-87.587890396
12794623,08/15/2022 12:00:00 AM,BATTERY,SIMPLE,APARTMENT,False,False,1634,16.0,31.0,41.942464596,-87.747811074
12795972,08/16/2022 04:10:00 PM,THEFT,$500 AND UNDER,SIDEWALK,False,False,1232,12.0,11.0,41.860249838,-87.64671467
12796098,08/16/2022 05:20:00 PM,ASSAULT,SIMPLE,RESTAURANT,True,False,1134,11.0,24.0,41.866358918,-87.709806763
12796316,08/16/2022 11:57:00 AM,BATTERY,SIMPLE,APARTMENT,False,False,1821,18.0,2.0,41.904538325,-87.632942313
12796957,08/16/2022 12:22:00 AM,THEFT,$500 AND UNDER,STREET,False,False,432,4.0,10.0,41.702144829,-87.534080858
12796489,08/17/2022 02:00:00 AM,BATTERY,SIMPLE,GAS STATION,False,False,1013,10.0,22.0,41.851393305,-87.723903515
12796933,08/17/2022 07:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,213,2.0,3.0,41.81834934,-87.622623461
12798144,08/18/2022 02:25:00 PM,THEFT,OVER $500,STREET,False,False,1223,12.0,27.0,41.887738223,-87.672789142
12798495,08/18/2022 06:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,422,4.0,7.0,41.75011688,-87.551050773
12797709,08/18/2022 06:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,1824,18.0,2.0,41.904967755,-87.630017177
12802138,08/18/2022 06:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2413,24.0,50.0,41.994797921,-87.701973488
12802255,08/18/2022 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214,12.0,42.0,41.889054749,-87.641900009
12798111,08/18/2022 08:00:00 AM,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1831,18.0,42.0,41.893163281,-87.636067309
12799450,08/18/2022 08:30:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1424,14.0,1.0,41.908239128,-87.678312491
12798696,08/18/2022 09:15:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2012,20.0,40.0,41.977835641,-87.680317577
12799371,08/18/2022 09:19:00 AM,THEFT,RETAIL THEFT,DRUG STORE,False,False,1824,18.0,2.0,41.903478069,-87.631433102
12798550,08/18/2022 10:30:00 PM,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1433,14.0,2.0,41.910606,-87.669467405
12804977,08/19/2022 05:00:00 PM,THEFT,OVER $500,STREET,False,False,623,6.0,17.0,41.749996485,-87.631857956
12799239,08/19/2022 05:45:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,2411,24.0,50.0,42.012223378,-87.704446877
12798774,08/19/2022 09:30:00 AM,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,41.890025545,-87.653741206
12799341,08/19/2022 11:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,222,2.0,4.0,41.811419728,-87.600731459
12801189,08/20/2022 03:00:00 PM,INTIMIDATION,EXTORTION,RESIDENCE,False,False,1225,12.0,28.0,41.870990566,-87.682485649
12799666,08/20/2022 04:45:00 AM,ROBBERY,ARMED - HANDGUN,BANK,False,False,825,8.0,16.0,41.780482965,-87.683672999
12800148,08/20/2022 05:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,835,8.0,18.0,41.747341927,-87.691332599
12808062,08/20/2022 12:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,1013,10.0,22.0,41.84706568,-87.723401399
12800929,08/21/2022 01:25:00 PM,ASSAULT,SIMPLE,STREET,False,False,411,4.0,5.0,41.756714109,-87.586085395
12801364,08/21/2022 06:46:00 PM,BATTERY,SIMPLE,RESIDENCE,False,False,523,5.0,34.0,41.675416129,-87.632199846
12801607,08/21/2022 11:00:00 AM,THEFT,OVER $500,STREET,False,False,222,2.0,5.0,41.803181616,-87.585432024
12800980,08/21/2022 12:00:00 PM,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,41.890045544,-87.651559434
12801874,08/22/2022 01:17:00 PM,ARSON,BY FIRE,STREET,False,False,832,8.0,17.0,41.769735312,-87.679628112
12802429,08/22/2022 02:32:00 PM,THEFT,OVER $500,STREET,False,False,1831,18.0,42.0,41.890964824,-87.635562349
12803170,08/22/2022 02:34:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1933,19.0,44.0,41.93859561,-87.649576033
12801503,08/22/2022 05:50:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,834,8.0,18.0,41.736111204,-87.723906429
12802462,08/22/2022 08:23:00 PM,BATTERY,SIMPLE,ALLEY,False,False,921,9.0,15.0,41.816746152,-87.692011915
12803044,08/22/2022 09:00:00 AM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1613,16.0,41.0,41.975340963,-87.805093348
12802497,08/22/2022 09:53:00 PM,ASSAULT,SIMPLE,STREET,False,False,1923,19.0,44.0,41.953598063,-87.661635744
12810295,08/22/2022 12:01:00 AM,THEFT,OVER $500,STREET,False,False,1613,16.0,45.0,41.971032309,-87.78917674
12801408,08/22/2022 12:12:00 AM,THEFT,$500 AND UNDER,STREET,False,True,312,3.0,20.0,41.777991135,-87.607135703
12803254,08/23/2022 03:40:00 PM,BATTERY,SIMPLE,STREET,False,False,212,2.0,3.0,41.826895996,-87.619245146
12803238,08/23/2022 03:58:00 PM,BATTERY,SIMPLE,STREET,False,True,522,5.0,34.0,41.684364195,-87.628859121
12803303,08/23/2022 04:15:00 PM,BATTERY,SIMPLE,CTA BUS,False,False,411,4.0,8.0,41.758536614,-87.586130225
12804697,08/23/2022 05:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,533,5.0,9.0,41.658338043,-87.605268523
12802687,08/23/2022 05:00:00 AM,THEFT,OVER $500,STREET,False,False,432,4.0,10.0,41.702188314,-87.531656118
12803226,08/23/2022 05:00:00 PM,THEFT,OVER $500,GROCERY FOOD STORE,False,False,2413,24.0,50.0,41.994608883,-87.699540077
12803794,08/23/2022 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1221,12.0,27.0,41.890090875,-87.704717085
12804393,08/23/2022 07:00:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,2525,25.0,35.0,41.923424581,-87.725518811
12804055,08/23/2022 07:45:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1214,12.0,27.0,41.885557376,-87.65364901
12802799,08/23/2022 08:00:00 AM,ASSAULT,SIMPLE,STREET,False,False,323,3.0,6.0,41.765722065,-87.614660173
12802877,08/23/2022 08:45:00 AM,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,True,False,2011,20.0,40.0,41.984032004,-87.700398992
12806215,08/23/2022 12:00:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1522,15.0,29.0,41.876555756,-87.762975807
12805182,08/23/2022 12:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,121,1.0,42.0,41.881833712,-87.643112572
12802675,08/23/2022 12:01:00 AM,THEFT,OVER $500,STREET,False,False,324,3.0,8.0,41.760604227,-87.584621807
12814330,08/24/2022 01:30:00 PM,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1651,16.0,41.0,,
12804203,08/24/2022 03:15:00 PM,ASSAULT,SIMPLE,RESTAURANT,False,False,1921,19.0,47.0,41.94671419,-87.693585521
12804300,08/24/2022 05:58:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,824,8.0,16.0,41.789249641,-87.68879516
12806776,08/24/2022 06:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1925,19.0,46.0,41.949649326,-87.64407246
12804684,08/24/2022 06:30:00 PM,THEFT,POCKET-PICKING,SIDEWALK,False,False,1024,10.0,24.0,41.851670934,-87.714240208
12810688,08/24/2022 08:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,735,7.0,17.0,41.762040653,-87.67680326
12804323,08/24/2022 11:00:00 AM,THEFT,$500 AND UNDER,RESTAURANT,False,False,1934,19.0,44.0,41.933177432,-87.644801107
12803988,08/24/2022 11:11:00 AM,THEFT,PURSE-SNATCHING,STREET,False,False,723,7.0,6.0,41.773842159,-87.644634557
12811853,08/24/2022 12:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,815,8.0,22.0,41.81448751,-87.742122014
12804047,08/24/2022 12:00:00 PM,THEFT,FROM BUILDING,RESTAURANT,False,False,1831,18.0,42.0,41.893962515,-87.636176148
12808905,08/25/2022 04:30:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,823,8.0,23.0,41.783426682,-87.709250616
12804816,08/25/2022 05:57:00 AM,THEFT,$500 AND UNDER,STREET,False,False,1632,16.0,36.0,41.941032762,-87.789803115
12814302,08/25/2022 07:15:00 PM,THEFT,$500 AND UNDER,CTA BUS STOP,False,False,1834,18.0,42.0,,
12805752,08/25/2022 09:00:00 PM,NARCOTICS,POSSESS - CRACK,STREET,True,False,1631,16.0,38.0,41.94006943,-87.828863907
12870330,08/25/2022 09:30:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,1912,19.0,47.0,41.956307061,-87.678820497
12813667,08/26/2022 01:00:00 PM,THEFT,OVER $500,APARTMENT,False,False,1925,19.0,46.0,41.953552585,-87.647905229
12809748,08/26/2022 01:20:00 PM,THEFT,OVER $500,RESIDENCE,False,False,1723,17.0,35.0,,
12809738,08/26/2022 01:34:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,123,1.0,4.0,41.86821682,-87.6304532
12806513,08/26/2022 11:37:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,1934,19.0,44.0,41.939493089,-87.639532345
12806216,08/26/2022 12:01:00 AM,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,2022,20.0,48.0,41.986460964,-87.655283903
12806893,08/27/2022 01:00:00 AM,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1831,18.0,42.0,41.89082789,-87.630209039
12807351,08/27/2022 01:03:00 PM,ASSAULT,SIMPLE,STREET,False,False,421,4.0,7.0,41.758448997,-87.557183984
12808273,08/27/2022 01:30:00 PM,ASSAULT,SIMPLE,STREET,False,False,1533,15.0,28.0,41.88079176,-87.750184807
12814347,08/27/2022 02:35:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,False,1915,19.0,46.0,,
27008,08/27/2022 03:43:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,412,4.0,7.0,41.743554722,-87.570976224
12807954,08/27/2022 04:08:00 AM,BATTERY,SIMPLE,SIDEWALK,False,False,1812,18.0,43.0,41.922750548,-87.644994062
12808255,08/27/2022 06:00:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2413,24.0,50.0,41.995941348,-87.687993991
12808071,08/27/2022 06:00:00 PM,THEFT,OVER $500,STREET,False,False,812,8.0,13.0,41.777892365,-87.7699662
12808284,08/27/2022 07:00:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1422,14.0,26.0,41.909150657,-87.710448549
12810869,08/27/2022 07:07:00 AM,THEFT,POCKET-PICKING,RESTAURANT,False,False,1824,18.0,42.0,,
12808222,08/27/2022 07:15:00 PM,THEFT,$500 AND UNDER,DRUG STORE,False,False,2213,22.0,21.0,41.721194359,-87.663966368
12807697,08/27/2022 07:16:00 PM,THEFT,$500 AND UNDER,RESTAURANT,False,False,1231,12.0,28.0,41.869327423,-87.662434241
12814348,08/27/2022 08:35:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1434,14.0,32.0,,
12817940,08/27/2022 09:00:00 AM,THEFT,OVER $500,RESIDENCE,False,False,1915,19.0,46.0,41.955120653,-87.654561081
12826057,08/27/2022 09:00:00 AM,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,511,5.0,9.0,41.707205201,-87.620838567
12808229,08/27/2022 09:10:00 PM,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA / STADIUM,False,False,132,1.0,4.0,,
12807819,08/27/2022 09:20:00 PM,BATTERY,SIMPLE,SPORTS ARENA / STADIUM,True,False,132,1.0,4.0,,
12812088,08/27/2022 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,False,False,422,4.0,7.0,,
12808926,08/27/2022 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1214,12.0,27.0,41.890123156,-87.644789891
12808218,08/27/2022 11:00:00 PM,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,222,2.0,4.0,41.809623853,-87.598408034
12807863,08/27/2022 12:00:00 AM,BATTERY,SIMPLE,APARTMENT,False,False,1123,11.0,28.0,41.883574605,-87.709991946
12807475,08/27/2022 12:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,533,5.0,9.0,41.654296841,-87.617257762
12808349,08/28/2022 01:46:00 PM,ASSAULT,SIMPLE,RESTAURANT,False,False,2211,22.0,19.0,41.694575158,-87.700927195
12808591,08/28/2022 03:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2431,24.0,49.0,,
12808479,08/28/2022 03:56:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1824,18.0,27.0,41.903890971,-87.632089801
12809465,08/28/2022 05:00:00 AM,THEFT,RETAIL THEFT,GAS STATION,False,False,724,7.0,16.0,41.779618399,-87.653767961
12812512,08/28/2022 09:00:00 AM,THEFT,OVER $500,STREET,False,False,1925,19.0,46.0,41.94672021,-87.644813464
12808810,08/28/2022 09:45:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,313,3.0,20.0,41.78173761,-87.607218092
12808527,08/28/2022 10:00:00 AM,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1924,19.0,44.0,41.946145384,-87.655667162
12808945,08/28/2022 10:00:00 PM,THEFT,$500 AND UNDER,MOVIE HOUSE / THEATER,False,False,113,1.0,42.0,,
12808196,08/28/2022 10:30:00 AM,ASSAULT,SIMPLE,GAS STATION,False,False,621,6.0,17.0,41.755633717,-87.644173224
12808848,08/29/2022 01:01:00 AM,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,423,4.0,10.0,41.737343656,-87.55450335
12814328,08/29/2022 01:30:00 AM,THEFT,$500 AND UNDER,RESIDENCE,False,False,131,1.0,3.0,,
12809389,08/29/2022 01:54:00 PM,BATTERY,SIMPLE,CHA APARTMENT,False,False,2222,22.0,21.0,41.731497731,-87.658074565
12809688,08/29/2022 02:44:00 PM,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,222,2.0,4.0,41.80864765,-87.596812608
12809544,08/29/2022 02:45:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,213,2.0,3.0,41.823033098,-87.618528623
12809598,08/29/2022 05:00:00 PM,THEFT,OVER $500,STREET,False,False,1024,10.0,12.0,41.847120382,-87.707552924
12809362,08/29/2022 06:29:00 AM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1934,19.0,44.0,41.937227668,-87.644305471
12809153,08/29/2022 09:30:00 AM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1934,19.0,44.0,41.937227668,-87.644305471
12810016,08/29/2022 10:30:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,2234,22.0,34.0,41.694727383,-87.652172474
12809250,08/29/2022 11:23:00 AM,ASSAULT,SIMPLE,APARTMENT,False,False,331,3.0,5.0,41.7671089,-87.575103515
12809392,08/29/2022 12:48:00 PM,THEFT,FROM BUILDING,APARTMENT,False,False,222,2.0,5.0,41.803413431,-87.586052837
12809964,08/30/2022 01:35:00 AM,THEFT,OVER $500,STREET,False,False,123,1.0,25.0,41.874485237,-87.634140739
12809965,08/30/2022 01:35:00 AM,ROBBERY,ATTEMPT ARMED - HANDGUN,ALLEY,False,False,2022,20.0,48.0,41.984506698,-87.655216366
12809982,08/30/2022 02:21:00 AM,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1.0,4.0,,
12812075,08/30/2022 03:10:00 PM,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1834,18.0,42.0,,
12811119,08/30/2022 04:30:00 AM,THEFT,OVER $500,RESIDENCE,False,False,414,4.0,8.0,41.756448661,-87.573645716
12813222,08/30/2022 08:55:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,2433,24.0,40.0,,
12811911,08/30/2022 09:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,835,8.0,18.0,41.748730816,-87.688929445
12811033,08/30/2022 09:00:00 PM,ARSON,BY FIRE,STREET,False,False,224,2.0,3.0,41.803803248,-87.623723176
12811197,08/30/2022 09:30:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,114,1.0,42.0,41.88652124,-87.617178654
12812351,08/31/2022 01:30:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1433,14.0,32.0,41.914954632,-87.67024901
12811875,08/31/2022 03:35:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,1111,11.0,37.0,41.902543595,-87.73437505
12812475,08/31/2022 08:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,423,4.0,10.0,41.73189189,-87.552250136
12814338,08/31/2022 09:20:00 AM,THEFT,OVER $500,APARTMENT,False,False,1934,19.0,44.0,41.940024836,-87.645355963
12815117,08/31/2022 10:00:00 PM,THEFT,OVER $500,STREET,False,False,234,2.0,5.0,41.799164489,-87.585508076
