ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
11561453,01/01/2006 02:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1014,10.0,24.0,,
11145319,01/01/2006 09:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,True,2522,25.0,36.0,,
10037129,01/01/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,822,8.0,23.0,,
11525538,01/01/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,False,2433,24.0,48.0,,
12015474,01/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2234,22.0,34.0,,
10965147,01/01/2006 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,614,6.0,18.0,,
11331380,01/01/2006 12:01:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,912,9.0,12.0,,
11533368,01/01/2006 12:01:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1924,19.0,44.0,,
4542456,01/06/2006 12:00:00 PM,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,2513,25.0,36.0,,
4542380,01/11/2006 08:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,False,233,2.0,20.0,,
4542466,01/11/2006 12:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,623,6.0,6.0,,
4542416,01/15/2006 03:00:00 PM,THEFT,FROM BUILDING,SPORTS ARENA/STADIUM,False,False,133,1.0,2.0,,
4542497,01/15/2006 08:30:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,925,9.0,3.0,,
4542398,01/15/2006 11:15:00 PM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,333,3.0,5.0,,
4542503,01/15/2006 12:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1432,14.0,32.0,,
4542373,01/16/2006 11:20:00 AM,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,825,8.0,15.0,,
4542505,01/16/2006 11:55:00 PM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,2213,22.0,21.0,,
4542395,01/17/2006 02:12:44 PM,THEFT,$500 AND UNDER,STREET,False,False,611,6.0,21.0,,
4542394,01/17/2006 05:00:00 PM,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1631,16.0,36.0,,
4542424,01/17/2006 06:05:32 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,624,6.0,6.0,,
4542492,01/18/2006 06:20:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,132,1.0,3.0,,
4542482,01/18/2006 08:30:00 AM,THEFT,OVER $500,CONSTRUCTION SITE,False,False,1434,14.0,32.0,,
4547432,01/18/2006 11:05:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,2422,24.0,49.0,,
4542412,01/18/2006 12:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,831,8.0,18.0,,
11647163,02/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,934,9.0,20.0,,
4577435,02/06/2006 08:35:00 AM,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,True,False,2131,2.0,4.0,,
11282461,02/06/2006 09:10:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1532,15.0,28.0,,
11237310,02/22/2006 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,825,8.0,16.0,,
6760140,02/23/2006 07:06:20 PM,NARCOTICS,POSS: CRACK,STREET,True,False,2232,22.0,34.0,,
4713049,02/25/2006 08:45:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2223,22.0,21.0,,
11024544,03/01/2006 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1632,16.0,36.0,,
11244263,03/05/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,2523,25.0,30.0,41.936404328,-87.722334034
11486696,03/05/2006 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,2523,25.0,30.0,,
11443338,03/06/2006 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2525,25.0,26.0,,
11507092,03/07/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,713,7.0,16.0,,
11279052,03/15/2006 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,524,5.0,34.0,,
11240621,03/26/2006 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,631,6.0,8.0,,
4745582,03/29/2006 09:45:33 AM,NARCOTICS,POSS: CRACK,APARTMENT,True,False,823,8.0,15.0,,
11470484,04/08/2006 01:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,422,4.0,7.0,,
4683230,04/12/2006 10:20:00 AM,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,True,False,1412,14.0,35.0,,
4690000,04/13/2006 02:00:00 PM,THEFT,OVER $500,STREET,False,False,111,1.0,42.0,,
11635434,05/01/2006 04:00:00 PM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,1733,17.0,33.0,,
4723997,05/05/2006 04:30:00 AM,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,False,1432,14.0,32.0,,
10143456,05/15/2006 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,215,2.0,3.0,,
4757173,05/22/2006 02:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,2422,24.0,49.0,,
11739243,05/29/2006 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,True,1733,17.0,33.0,,
11345360,06/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1124,11.0,28.0,,
11437369,06/05/2006 02:00:00 PM,DECEPTIVE PRACTICE,FORGERY,OTHER,False,False,1831,18.0,42.0,,
11337589,07/01/2006 06:00:00 PM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,933,9.0,20.0,,
11607189,07/01/2006 12:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,2512,25.0,36.0,,
11607166,07/01/2006 12:00:00 PM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,2512,25.0,36.0,,
11891355,07/01/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1022,10.0,24.0,,
10934796,07/04/2006 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1414,14.0,1.0,41.932118031,-87.694139333
11012552,07/10/2006 12:00:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1623,16.0,45.0,,
11488378,07/19/2006 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1422,14.0,26.0,,
11422600,08/01/2006 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1114,11.0,28.0,,
11296213,08/08/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,1424,14.0,1.0,,
11412692,08/08/2006 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,621,6.0,6.0,,
11414899,08/15/2006 12:00:00 PM,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,"SCHOOL, PRIVATE, BUILDING",False,False,1912,19.0,47.0,,
12020678,08/25/2006 11:48:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,131,1.0,25.0,,
11735224,09/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2232,22.0,34.0,,
11339107,09/01/2006 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1124,11.0,27.0,,
11590154,09/02/2006 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,823,8.0,23.0,,
11440041,09/06/2006 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,133,1.0,4.0,,
11138440,09/07/2006 11:30:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,831,8.0,23.0,,
11032713,09/10/2006 05:00:00 PM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,822,8.0,23.0,,
11148834,10/04/2006 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1414,14.0,1.0,,
5253983,10/17/2006 01:05:00 PM,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,False,1524,15.0,28.0,,
11009538,10/19/2006 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1225,12.0,2.0,,
11273787,10/19/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,712,7.0,20.0,,
10390165,11/03/2006 04:45:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,614,6.0,18.0,,
11512187,11/19/2006 09:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,431,4.0,7.0,,
10992846,11/28/2006 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1123,11.0,28.0,,
11547303,12/01/2006 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,934,9.0,20.0,,
11284350,12/04/2006 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1723,17.0,35.0,,
5180089,12/12/2006 10:45:00 PM,INTERFERENCE WITH PUBLIC OFFICER,BRIBERY,GAS STATION,False,False,1722,17.0,45.0,,
10809893,12/30/2006 02:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1134,11.0,24.0,,
