ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12333960,04/07/2021 02:00:00 AM,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,CTA BUS STOP,False,False,1113,11.0,28.0,41.880573398,-87.738641635
12334560,04/07/2021 05:30:00 PM,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,True,1215,12.0,1.0,41.891913459,-87.672051973
12346439,04/07/2021 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2222,22.0,21.0,41.733255908,-87.653264014
12345432,04/07/2021 12:00:00 AM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,1023,10.0,28.0,41.861359279,-87.694400341
12346445,04/07/2021 12:00:00 PM,THEFT,$500 AND UNDER,AIRPORT TRANSPORTATION SYSTEM (ATS),False,False,614,6.0,21.0,41.740780387,-87.664411553
12346564,04/07/2021 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,222,2.0,4.0,41.807499342,-87.590234482
12346358,04/08/2021 02:30:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,714,7.0,16.0,41.780490745,-87.676354781
12345825,04/08/2021 04:35:00 PM,THEFT,OVER $500,SIDEWALK,False,False,111,1.0,42.0,41.884497529,-87.625838595
12346321,04/08/2021 09:00:00 PM,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,413,4.0,8.0,41.732730806,-87.585114125
12345320,04/08/2021 12:00:00 AM,THEFT,$500 AND UNDER,APARTMENT,False,False,231,2.0,3.0,41.797669806,-87.619298307
12345590,04/08/2021 12:36:00 PM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,914,9.0,25.0,41.850504813,-87.638472418
12345639,04/09/2021 01:50:00 PM,THEFT,OVER $500,STREET,False,False,823,8.0,17.0,41.778291907,-87.700684647
12345853,04/09/2021 02:30:00 PM,THEFT,FROM BUILDING,RESIDENCE - YARD (FRONT / BACK),False,False,1932,19.0,43.0,41.926326511,-87.65471573
12345332,04/09/2021 08:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,312,3.0,20.0,41.779697806,-87.613195258
12346440,04/09/2021 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,531,5.0,9.0,41.688163718,-87.61445498
12345879,04/09/2021 09:43:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1812,18.0,43.0,41.921904892,-87.642636783
12346367,04/09/2021 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1611,16.0,41.0,41.998451147,-87.802985557
12346697,04/09/2021 10:33:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1723,17.0,35.0,41.961106172,-87.714862272
12346275,04/09/2021 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,924,9.0,15.0,41.813532384,-87.671175093
12345809,04/09/2021 12:00:00 PM,THEFT,OVER $500,STREET,False,False,1712,17.0,39.0,41.972995453,-87.717159655
12336563,04/10/2021 03:39:00 AM,ARSON,BY FIRE,COMMERCIAL / BUSINESS OFFICE,False,False,713,7.0,16.0,41.793669876,-87.66370422
12346359,04/10/2021 12:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,2222,22.0,21.0,41.724251401,-87.65180578
12345280,04/11/2021 04:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,823,8.0,23.0,41.783398466,-87.711131841
12345549,04/11/2021 06:30:00 AM,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,1914,19.0,46.0,41.968238713,-87.651447025
12345634,04/11/2021 10:00:00 AM,THEFT,OVER $500,APARTMENT,False,False,621,6.0,21.0,41.748848928,-87.642200949
12346466,04/11/2021 12:00:00 AM,THEFT,OVER $500,STREET,False,False,1532,15.0,28.0,41.884781161,-87.747882681
12346481,04/11/2021 12:00:00 AM,THEFT,$500 AND UNDER,RESIDENCE,False,False,1523,15.0,28.0,41.884119116,-87.760260796
12345832,04/11/2021 12:50:00 PM,THEFT,OVER $500,STREET,False,False,1414,14.0,1.0,41.919090968,-87.700041723
12345829,04/12/2021 02:00:00 PM,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,413,4.0,8.0,41.727850157,-87.581976277
12345302,04/12/2021 05:00:00 PM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,1215,12.0,1.0,41.890995133,-87.666056556
12346707,04/12/2021 09:04:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1.0,42.0,,
12345868,04/12/2021 10:00:00 AM,THEFT,$500 AND UNDER,APARTMENT,False,False,1012,10.0,24.0,41.853379997,-87.733255612
12346537,04/12/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1824,18.0,2.0,41.904583499,-87.630006701
12346242,04/13/2021 03:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1833,18.0,42.0,41.896133693,-87.625489799
12345855,04/13/2021 10:20:00 PM,THEFT,$500 AND UNDER,SIDEWALK,False,False,1934,19.0,44.0,41.932753563,-87.64734149
12345462,04/13/2021 11:54:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,2213,22.0,21.0,41.714715776,-87.65520292
12346700,04/14/2021 01:50:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,413,4.0,7.0,41.725307601,-87.57177077
12345843,04/14/2021 03:50:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1.0,42.0,41.884493832,-87.627021129
12345662,04/14/2021 04:18:00 PM,ASSAULT,SIMPLE,APARTMENT,False,True,212,2.0,4.0,41.826502965,-87.608198422
12345216,04/14/2021 04:30:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,733,7.0,6.0,41.766362642,-87.648086903
12345988,04/14/2021 05:23:00 PM,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,False,False,531,5.0,9.0,41.688213614,-87.607113816
12345881,04/14/2021 07:35:00 AM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,1911,19.0,47.0,41.957995991,-87.681450338
12345802,04/14/2021 08:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,421,4.0,7.0,41.759432839,-87.558202048
12346341,04/14/2021 08:03:00 AM,THEFT,OVER $500,APARTMENT,False,False,215,2.0,3.0,41.815542373,-87.626249524
12345835,04/14/2021 08:40:00 AM,THEFT,FROM BUILDING,APARTMENT,False,False,2534,25.0,26.0,41.905356829,-87.727648214
12345629,04/14/2021 08:45:00 PM,THEFT,OVER $500,CTA TRAIN,False,False,112,1.0,42.0,41.882529537,-87.626223856
12345522,04/14/2021 09:00:00 AM,THEFT,FROM BUILDING,BARBERSHOP,False,False,1222,12.0,27.0,41.881152504,-87.687343613
12346775,04/14/2021 11:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2213,22.0,19.0,41.711655532,-87.662629645
12345565,04/14/2021 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,False,True,215,2.0,3.0,41.812015729,-87.618229288
12345751,04/14/2021 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,False,False,1231,12.0,27.0,41.869201889,-87.670589881
12345574,04/14/2021 12:00:00 AM,STALKING,SIMPLE,APARTMENT,False,True,712,7.0,16.0,41.784288355,-87.648545055
12344230,04/14/2021 12:00:00 AM,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2515,25.0,29.0,41.917234781,-87.775491899
12345627,04/15/2021 01:40:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,111,1.0,42.0,41.883376682,-87.627874384
12345965,04/15/2021 02:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2511,25.0,36.0,41.937423583,-87.784500778
12346745,04/15/2021 02:48:00 PM,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,1024,10.0,24.0,41.853554881,-87.709424599
12345668,04/15/2021 05:00:00 PM,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1121,11.0,27.0,41.89626756,-87.712678392
12345554,04/15/2021 05:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,1134,11.0,28.0,41.870084721,-87.702108093
12345699,04/15/2021 06:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,624,6.0,8.0,41.750639363,-87.6003199
12345664,04/15/2021 06:21:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,1834,18.0,42.0,41.892631803,-87.618362824
12346292,04/15/2021 07:15:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,1631,16.0,38.0,41.945869574,-87.826733963
12345919,04/15/2021 08:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1113,11.0,28.0,41.883601727,-87.736799439
12345391,04/15/2021 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1524,15.0,37.0,41.894907524,-87.758768643
12345402,04/15/2021 10:45:00 AM,THEFT,OVER $500,APARTMENT,False,False,1412,14.0,35.0,41.929163929,-87.710882298
12346509,04/15/2021 11:00:00 AM,THEFT,OVER $500,GAS STATION,False,False,2213,22.0,34.0,41.713410777,-87.653564811
12345834,04/15/2021 11:05:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,414,4.0,8.0,41.756183581,-87.583423422
12346471,04/15/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1224,12.0,28.0,41.879682085,-87.668201247
12345561,04/15/2021 12:00:00 AM,SEX OFFENSE,OTHER,RESIDENCE,False,False,2413,24.0,50.0,41.996500565,-87.687399736
12345836,04/15/2021 12:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,2433,24.0,48.0,41.996986268,-87.662985961
12345806,04/15/2021 12:30:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,431,4.0,7.0,41.719665331,-87.578013098
12346691,04/15/2021 12:39:00 PM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1931,19.0,32.0,41.936544319,-87.681907744
12341373,04/16/2021 01:00:00 AM,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,132,1.0,3.0,41.855190551,-87.623871195
12341365,04/16/2021 01:00:00 AM,BATTERY,SIMPLE,STREET,False,False,1112,11.0,27.0,41.895457291,-87.716619992
12341660,04/16/2021 01:00:00 PM,INTIMIDATION,INTIMIDATION,APARTMENT,False,True,1133,11.0,24.0,41.86694152,-87.71299884
12345417,04/16/2021 01:00:00 PM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,2413,24.0,50.0,41.993016402,-87.705879351
12343572,04/16/2021 01:00:00 AM,ASSAULT,SIMPLE,APARTMENT,False,True,2533,25.0,37.0,41.904634773,-87.750926672
12341392,04/16/2021 01:00:00 AM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,GOVERNMENT BUILDING / PROPERTY,False,False,1224,12.0,27.0,41.884391999,-87.654733683
12341761,04/16/2021 01:00:00 PM,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1114,11.0,28.0,41.882003123,-87.729172451
12342668,04/16/2021 01:00:00 AM,THEFT,OVER $500,APARTMENT,False,False,214,2.0,4.0,41.816792881,-87.608062183
12344149,04/16/2021 01:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1531,15.0,37.0,41.899289809,-87.753256297
12341698,04/16/2021 01:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1012,10.0,24.0,41.852568439,-87.726087331
12341390,04/16/2021 01:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1011,10.0,24.0,41.861785566,-87.727486904
12341330,04/16/2021 01:04:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1913,19.0,46.0,41.961760892,-87.655828955
12341680,04/16/2021 01:15:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1633,16.0,38.0,41.950571185,-87.763110506
